title,subtitle,pdf,txt,more,fileName,year
"DCPD-201500011  - Statement on the Terrorist Attack in Paris, France","Statements by the President. Wednesday, January 7, 2015.",https://www.gpo.gov/fdsys/pkg/DCPD-201500011/pdf/DCPD-201500011.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201500011/html/DCPD-201500011.htm,search/pagedetails.action;jsessionid=uRBnVBamrusnWDl03nc8UmscnTk0nVWJy1xp4POTjtiCNdhmD3Wa!776835587!-72603446?browsePath=2015%2F01&granuleId=&packageId=DCPD-201500011&fromBrowse=true,DCPD-201500011,2015
DCPD-201500012  - Statement on the Observance of Orthodox Christmas,"Statements by the President. Wednesday, January 7, 2015.",https://www.gpo.gov/fdsys/pkg/DCPD-201500012/pdf/DCPD-201500012.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201500012/html/DCPD-201500012.htm,search/pagedetails.action;jsessionid=uRBnVBamrusnWDl03nc8UmscnTk0nVWJy1xp4POTjtiCNdhmD3Wa!776835587!-72603446?browsePath=2015%2F01&granuleId=&packageId=DCPD-201500012&fromBrowse=true,DCPD-201500012,2015
"DCPD-201500013  - Remarks at the Nueva Villas at Beverly Housing Development in Phoenix, Arizona","Addresses and Remarks. Thursday, January 8, 2015.",https://www.gpo.gov/fdsys/pkg/DCPD-201500013/pdf/DCPD-201500013.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201500013/html/DCPD-201500013.htm,search/pagedetails.action;jsessionid=uRBnVBamrusnWDl03nc8UmscnTk0nVWJy1xp4POTjtiCNdhmD3Wa!776835587!-72603446?browsePath=2015%2F01&granuleId=&packageId=DCPD-201500013&fromBrowse=true,DCPD-201500013,2015
"DCPD-201500014  - Remarks at Central High School in Phoenix, Arizona","Addresses and Remarks. Thursday, January 8, 2015.",https://www.gpo.gov/fdsys/pkg/DCPD-201500014/pdf/DCPD-201500014.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201500014/html/DCPD-201500014.htm,search/pagedetails.action;jsessionid=uRBnVBamrusnWDl03nc8UmscnTk0nVWJy1xp4POTjtiCNdhmD3Wa!776835587!-72603446?browsePath=2015%2F01&granuleId=&packageId=DCPD-201500014&fromBrowse=true,DCPD-201500014,2015
DCPD-201500015  - Statement on Senator Barbara Boxer's Decision Not To Seek Reelection,"Statements by the President. Thursday, January 8, 2015.",https://www.gpo.gov/fdsys/pkg/DCPD-201500015/pdf/DCPD-201500015.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201500015/html/DCPD-201500015.htm,search/pagedetails.action;jsessionid=uRBnVBamrusnWDl03nc8UmscnTk0nVWJy1xp4POTjtiCNdhmD3Wa!776835587!-72603446?browsePath=2015%2F01&granuleId=&packageId=DCPD-201500015&fromBrowse=true,DCPD-201500015,2015
"DCPD-201500016  - Remarks at Pellissippi State Community College in Knoxville, Tennessee","Addresses and Remarks. Friday, January 9, 2015.",https://www.gpo.gov/fdsys/pkg/DCPD-201500016/pdf/DCPD-201500016.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201500016/html/DCPD-201500016.htm,search/pagedetails.action;jsessionid=uRBnVBamrusnWDl03nc8UmscnTk0nVWJy1xp4POTjtiCNdhmD3Wa!776835587!-72603446?browsePath=2015%2F01&granuleId=&packageId=DCPD-201500016&fromBrowse=true,DCPD-201500016,2015
"DCPD-201500017  - Remarks at the Techmer PM, LLC, Manufacturing Facility in Clinton, Tennessee","Addresses and Remarks. Friday, January 9, 2015.",https://www.gpo.gov/fdsys/pkg/DCPD-201500017/pdf/DCPD-201500017.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201500017/html/DCPD-201500017.htm,search/pagedetails.action;jsessionid=uRBnVBamrusnWDl03nc8UmscnTk0nVWJy1xp4POTjtiCNdhmD3Wa!776835587!-72603446?browsePath=2015%2F01&granuleId=&packageId=DCPD-201500017&fromBrowse=true,DCPD-201500017,2015
DCPD-201500018  - Statement on the Presidential Election in Sri Lanka,"Statements by the President. Friday, January 9, 2015.",https://www.gpo.gov/fdsys/pkg/DCPD-201500018/pdf/DCPD-201500018.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201500018/html/DCPD-201500018.htm,search/pagedetails.action;jsessionid=uRBnVBamrusnWDl03nc8UmscnTk0nVWJy1xp4POTjtiCNdhmD3Wa!776835587!-72603446?browsePath=2015%2F01&granuleId=&packageId=DCPD-201500018&fromBrowse=true,DCPD-201500018,2015
DCPD-201500019  - Statement on the Death of Andraé E. Crouch,"Statements by the President. Friday, January 9, 2015.",https://www.gpo.gov/fdsys/pkg/DCPD-201500019/pdf/DCPD-201500019.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201500019/html/DCPD-201500019.htm,search/pagedetails.action;jsessionid=uRBnVBamrusnWDl03nc8UmscnTk0nVWJy1xp4POTjtiCNdhmD3Wa!776835587!-72603446?browsePath=2015%2F01&granuleId=&packageId=DCPD-201500019&fromBrowse=true,DCPD-201500019,2015
DCPD-201500020  - Memorandum on the Twelfth Quadrennial Review of Military Compensation,"Communications to Federal Agencies. Friday, January 9, 2015.",https://www.gpo.gov/fdsys/pkg/DCPD-201500020/pdf/DCPD-201500020.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201500020/html/DCPD-201500020.htm,search/pagedetails.action;jsessionid=uRBnVBamrusnWDl03nc8UmscnTk0nVWJy1xp4POTjtiCNdhmD3Wa!776835587!-72603446?browsePath=2015%2F01&granuleId=&packageId=DCPD-201500020&fromBrowse=true,DCPD-201500020,2015
DCPD-201500021  - The President's Weekly Address,"Addresses and Remarks. Saturday, January 10, 2015.",https://www.gpo.gov/fdsys/pkg/DCPD-201500021/pdf/DCPD-201500021.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201500021/html/DCPD-201500021.htm,search/pagedetails.action;jsessionid=uRBnVBamrusnWDl03nc8UmscnTk0nVWJy1xp4POTjtiCNdhmD3Wa!776835587!-72603446?browsePath=2015%2F01&granuleId=&packageId=DCPD-201500021&fromBrowse=true,DCPD-201500021,2015
DCPD-201500022  - Remarks at the Federal Trade Commission Constitution Center,"Addresses and Remarks. Monday, January 12, 2015.",https://www.gpo.gov/fdsys/pkg/DCPD-201500022/pdf/DCPD-201500022.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201500022/html/DCPD-201500022.htm,search/pagedetails.action;jsessionid=uRBnVBamrusnWDl03nc8UmscnTk0nVWJy1xp4POTjtiCNdhmD3Wa!776835587!-72603446?browsePath=2015%2F01&granuleId=&packageId=DCPD-201500022&fromBrowse=true,DCPD-201500022,2015
DCPD-201500023  - Remarks Honoring the 2014 National Basketball Association Champion San Antonio Spurs,"Addresses and Remarks. Monday, January 12, 2015.",https://www.gpo.gov/fdsys/pkg/DCPD-201500023/pdf/DCPD-201500023.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201500023/html/DCPD-201500023.htm,search/pagedetails.action;jsessionid=uRBnVBamrusnWDl03nc8UmscnTk0nVWJy1xp4POTjtiCNdhmD3Wa!776835587!-72603446?browsePath=2015%2F01&granuleId=&packageId=DCPD-201500023&fromBrowse=true,DCPD-201500023,2015
DCPD-201500024  - Remarks Prior to a Meeting With Congressional Leaders,"Addresses and Remarks. Tuesday, January 13, 2015.",https://www.gpo.gov/fdsys/pkg/DCPD-201500024/pdf/DCPD-201500024.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201500024/html/DCPD-201500024.htm,search/pagedetails.action;jsessionid=uRBnVBamrusnWDl03nc8UmscnTk0nVWJy1xp4POTjtiCNdhmD3Wa!776835587!-72603446?browsePath=2015%2F01&granuleId=&packageId=DCPD-201500024&fromBrowse=true,DCPD-201500024,2015
"DCPD-201500025  - Remarks at the National Cybersecurity and Communications Integration Center in Arlington, Virginia","Addresses and Remarks. Tuesday, January 13, 2015.",https://www.gpo.gov/fdsys/pkg/DCPD-201500025/pdf/DCPD-201500025.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201500025/html/DCPD-201500025.htm,search/pagedetails.action;jsessionid=uRBnVBamrusnWDl03nc8UmscnTk0nVWJy1xp4POTjtiCNdhmD3Wa!776835587!-72603446?browsePath=2015%2F01&granuleId=&packageId=DCPD-201500025&fromBrowse=true,DCPD-201500025,2015
DCPD-201500026  - Statement on the Resignation of Acting Chair of the Council on Environmental Quality Michael J...,"Resignations and Retirements. Tuesday, January 13, 2015.",https://www.gpo.gov/fdsys/pkg/DCPD-201500026/pdf/DCPD-201500026.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201500026/html/DCPD-201500026.htm,search/pagedetails.action;jsessionid=uRBnVBamrusnWDl03nc8UmscnTk0nVWJy1xp4POTjtiCNdhmD3Wa!776835587!-72603446?browsePath=2015%2F01&granuleId=&packageId=DCPD-201500026&fromBrowse=true,DCPD-201500026,2015
"DCPD-201500027  - Remarks at Cedar Falls Utilities in Cedar Falls, Iowa","Addresses and Remarks. Wednesday, January 14, 2015.",https://www.gpo.gov/fdsys/pkg/DCPD-201500027/pdf/DCPD-201500027.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201500027/html/DCPD-201500027.htm,search/pagedetails.action;jsessionid=uRBnVBamrusnWDl03nc8UmscnTk0nVWJy1xp4POTjtiCNdhmD3Wa!776835587!-72603446?browsePath=2015%2F01&granuleId=&packageId=DCPD-201500027&fromBrowse=true,DCPD-201500027,2015
"DCPD-201500028  - Remarks at Charmington's Cafe in Baltimore, Maryland","Addresses and Remarks. Thursday, January 15, 2015.",https://www.gpo.gov/fdsys/pkg/DCPD-201500028/pdf/DCPD-201500028.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201500028/html/DCPD-201500028.htm,search/pagedetails.action;jsessionid=uRBnVBamrusnWDl03nc8UmscnTk0nVWJy1xp4POTjtiCNdhmD3Wa!776835587!-72603446?browsePath=2015%2F01&granuleId=&packageId=DCPD-201500028&fromBrowse=true,DCPD-201500028,2015
"DCPD-201500029  - Proclamation 9227-Religious Freedom Day, 2015","Proclamations. Thursday, January 15, 2015.",https://www.gpo.gov/fdsys/pkg/DCPD-201500029/pdf/DCPD-201500029.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201500029/html/DCPD-201500029.htm,search/pagedetails.action;jsessionid=uRBnVBamrusnWDl03nc8UmscnTk0nVWJy1xp4POTjtiCNdhmD3Wa!776835587!-72603446?browsePath=2015%2F01&granuleId=&packageId=DCPD-201500029&fromBrowse=true,DCPD-201500029,2015
"DCPD-201500030  - Memorandum on Modernizing Federal Leave Policies for Childbirth, Adoption, and Foster Care To...","Communications to Federal Agencies. Thursday, January 15, 2015.",https://www.gpo.gov/fdsys/pkg/DCPD-201500030/pdf/DCPD-201500030.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201500030/html/DCPD-201500030.htm,search/pagedetails.action;jsessionid=uRBnVBamrusnWDl03nc8UmscnTk0nVWJy1xp4POTjtiCNdhmD3Wa!776835587!-72603446?browsePath=2015%2F01&granuleId=&packageId=DCPD-201500030&fromBrowse=true,DCPD-201500030,2015
DCPD-201500031  - The President's News Conference With Prime Minister David Cameron of the United Kingdom,"Interviews With the News Media. Friday, January 16, 2015.",https://www.gpo.gov/fdsys/pkg/DCPD-201500031/pdf/DCPD-201500031.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201500031/html/DCPD-201500031.htm,search/pagedetails.action;jsessionid=uRBnVBamrusnWDl03nc8UmscnTk0nVWJy1xp4POTjtiCNdhmD3Wa!776835587!-72603446?browsePath=2015%2F01&granuleId=&packageId=DCPD-201500031&fromBrowse=true,DCPD-201500031,2015
"DCPD-201500032  - Proclamation 9228-Martin Luther King, Jr., Federal Holiday, 2015","Proclamations. Friday, January 16, 2015.",https://www.gpo.gov/fdsys/pkg/DCPD-201500032/pdf/DCPD-201500032.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201500032/html/DCPD-201500032.htm,search/pagedetails.action;jsessionid=uRBnVBamrusnWDl03nc8UmscnTk0nVWJy1xp4POTjtiCNdhmD3Wa!776835587!-72603446?browsePath=2015%2F01&granuleId=&packageId=DCPD-201500032&fromBrowse=true,DCPD-201500032,2015
DCPD-201500033  - Executive Order 13688-Federal Support for Local Law Enforcement Equipment Acquisition,"Executive Orders. Friday, January 16, 2015.",https://www.gpo.gov/fdsys/pkg/DCPD-201500033/pdf/DCPD-201500033.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201500033/html/DCPD-201500033.htm,search/pagedetails.action;jsessionid=uRBnVBamrusnWDl03nc8UmscnTk0nVWJy1xp4POTjtiCNdhmD3Wa!776835587!-72603446?browsePath=2015%2F01&granuleId=&packageId=DCPD-201500033&fromBrowse=true,DCPD-201500033,2015
DCPD-201500034  - Memorandum on Expanding Federal Support for Predevelopment Activities for Nonfederal Domestic...,"Communications to Federal Agencies. Friday, January 16, 2015.",https://www.gpo.gov/fdsys/pkg/DCPD-201500034/pdf/DCPD-201500034.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201500034/html/DCPD-201500034.htm,search/pagedetails.action;jsessionid=uRBnVBamrusnWDl03nc8UmscnTk0nVWJy1xp4POTjtiCNdhmD3Wa!776835587!-72603446?browsePath=2015%2F01&granuleId=&packageId=DCPD-201500034&fromBrowse=true,DCPD-201500034,2015
DCPD-201500035  - The President's Weekly Address,"Addresses and Remarks. Saturday, January 17, 2015.",https://www.gpo.gov/fdsys/pkg/DCPD-201500035/pdf/DCPD-201500035.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201500035/html/DCPD-201500035.htm,search/pagedetails.action;jsessionid=uRBnVBamrusnWDl03nc8UmscnTk0nVWJy1xp4POTjtiCNdhmD3Wa!776835587!-72603446?browsePath=2015%2F01&granuleId=&packageId=DCPD-201500035&fromBrowse=true,DCPD-201500035,2015
DCPD-201500036  - Address Before a Joint Session of the Congress on the State of the Union,"Addresses to the Nation. Tuesday, January 20, 2015.",https://www.gpo.gov/fdsys/pkg/DCPD-201500036/pdf/DCPD-201500036.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201500036/html/DCPD-201500036.htm,search/pagedetails.action;jsessionid=uRBnVBamrusnWDl03nc8UmscnTk0nVWJy1xp4POTjtiCNdhmD3Wa!776835587!-72603446?browsePath=2015%2F01&granuleId=&packageId=DCPD-201500036&fromBrowse=true,DCPD-201500036,2015
"DCPD-201500037  - Remarks at Boise State University in Boise, Idaho","Addresses and Remarks. Wednesday, January 21, 2015.",https://www.gpo.gov/fdsys/pkg/DCPD-201500037/pdf/DCPD-201500037.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201500037/html/DCPD-201500037.htm,search/pagedetails.action;jsessionid=uRBnVBamrusnWDl03nc8UmscnTk0nVWJy1xp4POTjtiCNdhmD3Wa!776835587!-72603446?browsePath=2015%2F01&granuleId=&packageId=DCPD-201500037&fromBrowse=true,DCPD-201500037,2015
DCPD-201500038  - Statement on the Fifth Anniversary of the Supreme Court Decision in,"Statements by the President. Wednesday, January 21, 2015.",https://www.gpo.gov/fdsys/pkg/DCPD-201500038/pdf/DCPD-201500038.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201500038/html/DCPD-201500038.htm,search/pagedetails.action;jsessionid=uRBnVBamrusnWDl03nc8UmscnTk0nVWJy1xp4POTjtiCNdhmD3Wa!776835587!-72603446?browsePath=2015%2F01&granuleId=&packageId=DCPD-201500038&fromBrowse=true,DCPD-201500038,2015
DCPD-201500039  - Executive Order 13689-Enhancing Coordination of National Efforts in the Arctic,"Executive Orders. Wednesday, January 21, 2015.",https://www.gpo.gov/fdsys/pkg/DCPD-201500039/pdf/DCPD-201500039.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201500039/html/DCPD-201500039.htm,search/pagedetails.action;jsessionid=uRBnVBamrusnWDl03nc8UmscnTk0nVWJy1xp4POTjtiCNdhmD3Wa!776835587!-72603446?browsePath=2015%2F01&granuleId=&packageId=DCPD-201500039&fromBrowse=true,DCPD-201500039,2015
DCPD-201500040  - Notice-Continuation of the National Emergency With Respect to Terrorists Who Threaten To Disrupt...,"Notices. Wednesday, January 21, 2015.",https://www.gpo.gov/fdsys/pkg/DCPD-201500040/pdf/DCPD-201500040.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201500040/html/DCPD-201500040.htm,search/pagedetails.action;jsessionid=uRBnVBamrusnWDl03nc8UmscnTk0nVWJy1xp4POTjtiCNdhmD3Wa!776835587!-72603446?browsePath=2015%2F01&granuleId=&packageId=DCPD-201500040&fromBrowse=true,DCPD-201500040,2015
DCPD-201500041  - Message to the Congress on Continuation of the National Emergency With Respect to Terrorists Who...,"Communications to Congress. Wednesday, January 21, 2015.",https://www.gpo.gov/fdsys/pkg/DCPD-201500041/pdf/DCPD-201500041.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201500041/html/DCPD-201500041.htm,search/pagedetails.action;jsessionid=uRBnVBamrusnWDl03nc8UmscnTk0nVWJy1xp4POTjtiCNdhmD3Wa!776835587!-72603446?browsePath=2015%2F01&granuleId=&packageId=DCPD-201500041&fromBrowse=true,DCPD-201500041,2015
"DCPD-201500042  - Remarks at the University of Kansas in Lawrence, Kansas","Addresses and Remarks. Thursday, January 22, 2015.",https://www.gpo.gov/fdsys/pkg/DCPD-201500042/pdf/DCPD-201500042.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201500042/html/DCPD-201500042.htm,search/pagedetails.action;jsessionid=uRBnVBamrusnWDl03nc8UmscnTk0nVWJy1xp4POTjtiCNdhmD3Wa!776835587!-72603446?browsePath=2015%2F01&granuleId=&packageId=DCPD-201500042&fromBrowse=true,DCPD-201500042,2015
DCPD-201500043  - Statement on the 42d Anniversary of the Supreme Court Decision in,"Statements by the President. Thursday, January 22, 2015.",https://www.gpo.gov/fdsys/pkg/DCPD-201500043/pdf/DCPD-201500043.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201500043/html/DCPD-201500043.htm,search/pagedetails.action;jsessionid=uRBnVBamrusnWDl03nc8UmscnTk0nVWJy1xp4POTjtiCNdhmD3Wa!776835587!-72603446?browsePath=2015%2F01&granuleId=&packageId=DCPD-201500043&fromBrowse=true,DCPD-201500043,2015
DCPD-201500044  - Statement on the United Nations General Assembly Meeting on the Rise of Anti-Semitism,"Statements by the President. Thursday, January 22, 2015.",https://www.gpo.gov/fdsys/pkg/DCPD-201500044/pdf/DCPD-201500044.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201500044/html/DCPD-201500044.htm,search/pagedetails.action;jsessionid=uRBnVBamrusnWDl03nc8UmscnTk0nVWJy1xp4POTjtiCNdhmD3Wa!776835587!-72603446?browsePath=2015%2F01&granuleId=&packageId=DCPD-201500044&fromBrowse=true,DCPD-201500044,2015
DCPD-201500045  - Statement on the Death of Former Senator Wendell H. Ford,"Statements by the President. Thursday, January 22, 2015.",https://www.gpo.gov/fdsys/pkg/DCPD-201500045/pdf/DCPD-201500045.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201500045/html/DCPD-201500045.htm,search/pagedetails.action;jsessionid=uRBnVBamrusnWDl03nc8UmscnTk0nVWJy1xp4POTjtiCNdhmD3Wa!776835587!-72603446?browsePath=2015%2F01&granuleId=&packageId=DCPD-201500045&fromBrowse=true,DCPD-201500045,2015
DCPD-201500046  - Statement on the Death of King Abdallah bin Abd al-Aziz Al Saud of Saudi Arabia,"Statements by the President. Thursday, January 22, 2015.",https://www.gpo.gov/fdsys/pkg/DCPD-201500046/pdf/DCPD-201500046.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201500046/html/DCPD-201500046.htm,search/pagedetails.action;jsessionid=uRBnVBamrusnWDl03nc8UmscnTk0nVWJy1xp4POTjtiCNdhmD3Wa!776835587!-72603446?browsePath=2015%2F01&granuleId=&packageId=DCPD-201500046&fromBrowse=true,DCPD-201500046,2015
DCPD-201500047  - Remarks to the United States Conference of Mayors,"Addresses and Remarks. Friday, January 23, 2015.",https://www.gpo.gov/fdsys/pkg/DCPD-201500047/pdf/DCPD-201500047.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201500047/html/DCPD-201500047.htm,search/pagedetails.action;jsessionid=uRBnVBamrusnWDl03nc8UmscnTk0nVWJy1xp4POTjtiCNdhmD3Wa!776835587!-72603446?browsePath=2015%2F01&granuleId=&packageId=DCPD-201500047&fromBrowse=true,DCPD-201500047,2015
DCPD-201500048  - The President's Weekly Address,"Addresses and Remarks. Saturday, January 24, 2015.",https://www.gpo.gov/fdsys/pkg/DCPD-201500048/pdf/DCPD-201500048.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201500048/html/DCPD-201500048.htm,search/pagedetails.action;jsessionid=uRBnVBamrusnWDl03nc8UmscnTk0nVWJy1xp4POTjtiCNdhmD3Wa!776835587!-72603446?browsePath=2015%2F01&granuleId=&packageId=DCPD-201500048&fromBrowse=true,DCPD-201500048,2015
DCPD-201500049  - Statement on the Death of Ernie Banks,"Statements by the President. Saturday, January 24, 2015.",https://www.gpo.gov/fdsys/pkg/DCPD-201500049/pdf/DCPD-201500049.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201500049/html/DCPD-201500049.htm,search/pagedetails.action;jsessionid=uRBnVBamrusnWDl03nc8UmscnTk0nVWJy1xp4POTjtiCNdhmD3Wa!776835587!-72603446?browsePath=2015%2F01&granuleId=&packageId=DCPD-201500049&fromBrowse=true,DCPD-201500049,2015
DCPD-201500050  - Statement on the Death of Haruna Yukawa,"Statements by the President. Saturday, January 24, 2015.",https://www.gpo.gov/fdsys/pkg/DCPD-201500050/pdf/DCPD-201500050.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201500050/html/DCPD-201500050.htm,search/pagedetails.action;jsessionid=uRBnVBamrusnWDl03nc8UmscnTk0nVWJy1xp4POTjtiCNdhmD3Wa!776835587!-72603446?browsePath=2015%2F01&granuleId=&packageId=DCPD-201500050&fromBrowse=true,DCPD-201500050,2015
