title,subtitle,pdf,txt,more,fileName,year
DCPD-201400014  - Statement on the Implementation of the Joint Plan of Action To Prevent Iran's Development of...,"Statements by the President. Sunday, January 12, 2014.",https://www.gpo.gov/fdsys/pkg/DCPD-201400014/pdf/DCPD-201400014.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201400014/html/DCPD-201400014.htm,search/pagedetails.action;jsessionid=rbtm5IGWObQUo58CbGle4jKF1az0pB6cl8TZLoH7TmkKNZTaXga6!-504246158!1602454373?browsePath=2014%2F01&granuleId=&packageId=DCPD-201400014&fromBrowse=true,DCPD-201400014,2014
DCPD-201400015  - Remarks Following a Meeting With Prime Minster Mariano Rajoy Brey of Spain and an Exchange With...,"Interviews With the News Media. Monday, January 13, 2014.",https://www.gpo.gov/fdsys/pkg/DCPD-201400015/pdf/DCPD-201400015.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201400015/html/DCPD-201400015.htm,search/pagedetails.action;jsessionid=rbtm5IGWObQUo58CbGle4jKF1az0pB6cl8TZLoH7TmkKNZTaXga6!-504246158!1602454373?browsePath=2014%2F01&granuleId=&packageId=DCPD-201400015&fromBrowse=true,DCPD-201400015,2014
DCPD-201400016  - Statement on the Resignation of Assistant to the President and Cabinet Secretary Danielle C. Gray,"Resignations and Retirements. Monday, January 13, 2014.",https://www.gpo.gov/fdsys/pkg/DCPD-201400016/pdf/DCPD-201400016.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201400016/html/DCPD-201400016.htm,search/pagedetails.action;jsessionid=rbtm5IGWObQUo58CbGle4jKF1az0pB6cl8TZLoH7TmkKNZTaXga6!-504246158!1602454373?browsePath=2014%2F01&granuleId=&packageId=DCPD-201400016&fromBrowse=true,DCPD-201400016,2014
DCPD-201400017  - Statement on Representative George Miller III's Decision Not To Seek Reelection,"Statements by the President. Monday, January 13, 2014.",https://www.gpo.gov/fdsys/pkg/DCPD-201400017/pdf/DCPD-201400017.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201400017/html/DCPD-201400017.htm,search/pagedetails.action;jsessionid=rbtm5IGWObQUo58CbGle4jKF1az0pB6cl8TZLoH7TmkKNZTaXga6!-504246158!1602454373?browsePath=2014%2F01&granuleId=&packageId=DCPD-201400017&fromBrowse=true,DCPD-201400017,2014
DCPD-201400018  - Statement on Senate Confirmation of Robert L. Wilkins as a Judge on the United States Court of...,"Statements by the President. Monday, January 13, 2014.",https://www.gpo.gov/fdsys/pkg/DCPD-201400018/pdf/DCPD-201400018.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201400018/html/DCPD-201400018.htm,search/pagedetails.action;jsessionid=rbtm5IGWObQUo58CbGle4jKF1az0pB6cl8TZLoH7TmkKNZTaXga6!-504246158!1602454373?browsePath=2014%2F01&granuleId=&packageId=DCPD-201400018&fromBrowse=true,DCPD-201400018,2014
DCPD-201400019  - Remarks Prior to a Cabinet Meeting and an Exchange With Reporters,"Addresses and Remarks. Tuesday, January 14, 2014.",https://www.gpo.gov/fdsys/pkg/DCPD-201400019/pdf/DCPD-201400019.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201400019/html/DCPD-201400019.htm,search/pagedetails.action;jsessionid=rbtm5IGWObQUo58CbGle4jKF1az0pB6cl8TZLoH7TmkKNZTaXga6!-504246158!1602454373?browsePath=2014%2F01&granuleId=&packageId=DCPD-201400019&fromBrowse=true,DCPD-201400019,2014
DCPD-201400020  - Remarks Honoring the 2013 National Basketball Association Champion Miami Heat,"Addresses and Remarks. Tuesday, January 14, 2014.",https://www.gpo.gov/fdsys/pkg/DCPD-201400020/pdf/DCPD-201400020.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201400020/html/DCPD-201400020.htm,search/pagedetails.action;jsessionid=rbtm5IGWObQUo58CbGle4jKF1az0pB6cl8TZLoH7TmkKNZTaXga6!-504246158!1602454373?browsePath=2014%2F01&granuleId=&packageId=DCPD-201400020&fromBrowse=true,DCPD-201400020,2014
DCPD-201400021  - Statement on Representative William L. Owens's Decision Not To Seek Reelection,"Statements by the President. Tuesday, January 14, 2014.",https://www.gpo.gov/fdsys/pkg/DCPD-201400021/pdf/DCPD-201400021.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201400021/html/DCPD-201400021.htm,search/pagedetails.action;jsessionid=rbtm5IGWObQUo58CbGle4jKF1az0pB6cl8TZLoH7TmkKNZTaXga6!-504246158!1602454373?browsePath=2014%2F01&granuleId=&packageId=DCPD-201400021&fromBrowse=true,DCPD-201400021,2014
"DCPD-201400022  - Remarks at North Carolina State University in Raleigh, North Carolina","Addresses and Remarks. Wednesday, January 15, 2014.",https://www.gpo.gov/fdsys/pkg/DCPD-201400022/pdf/DCPD-201400022.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201400022/html/DCPD-201400022.htm,search/pagedetails.action;jsessionid=rbtm5IGWObQUo58CbGle4jKF1az0pB6cl8TZLoH7TmkKNZTaXga6!-504246158!1602454373?browsePath=2014%2F01&granuleId=&packageId=DCPD-201400022&fromBrowse=true,DCPD-201400022,2014
DCPD-201400023  - Remarks on the Nomination of Maria Contreras-Sweet To Be Administrator of the Small Business...,"Appointments and Nominations. Wednesday, January 15, 2014.",https://www.gpo.gov/fdsys/pkg/DCPD-201400023/pdf/DCPD-201400023.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201400023/html/DCPD-201400023.htm,search/pagedetails.action;jsessionid=rbtm5IGWObQUo58CbGle4jKF1az0pB6cl8TZLoH7TmkKNZTaXga6!-504246158!1602454373?browsePath=2014%2F01&granuleId=&packageId=DCPD-201400023&fromBrowse=true,DCPD-201400023,2014
DCPD-201400024  - Statement on Representative James P. Moran's Decision Not To Seek Reelection,"Statements by the President. Wednesday, January 15, 2014.",https://www.gpo.gov/fdsys/pkg/DCPD-201400024/pdf/DCPD-201400024.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201400024/html/DCPD-201400024.htm,search/pagedetails.action;jsessionid=rbtm5IGWObQUo58CbGle4jKF1az0pB6cl8TZLoH7TmkKNZTaXga6!-504246158!1602454373?browsePath=2014%2F01&granuleId=&packageId=DCPD-201400024&fromBrowse=true,DCPD-201400024,2014
"DCPD-201400025  - Proclamation 9076-Religious Freedom Day, 2014","Proclamations. Wednesday, January 15, 2014.",https://www.gpo.gov/fdsys/pkg/DCPD-201400025/pdf/DCPD-201400025.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201400025/html/DCPD-201400025.htm,search/pagedetails.action;jsessionid=rbtm5IGWObQUo58CbGle4jKF1az0pB6cl8TZLoH7TmkKNZTaXga6!-504246158!1602454373?browsePath=2014%2F01&granuleId=&packageId=DCPD-201400025&fromBrowse=true,DCPD-201400025,2014
DCPD-201400026  - Proclamation 9077-Reserving Certain Submerged Lands in the Commonwealth of the Northern Mariana...,"Proclamations. Wednesday, January 15, 2014.",https://www.gpo.gov/fdsys/pkg/DCPD-201400026/pdf/DCPD-201400026.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201400026/html/DCPD-201400026.htm,search/pagedetails.action;jsessionid=rbtm5IGWObQUo58CbGle4jKF1az0pB6cl8TZLoH7TmkKNZTaXga6!-504246158!1602454373?browsePath=2014%2F01&granuleId=&packageId=DCPD-201400026&fromBrowse=true,DCPD-201400026,2014
DCPD-201400027  - Directive on United States Conventional Arms Transfer Policy,"Directives. Wednesday, January 15, 2014.",https://www.gpo.gov/fdsys/pkg/DCPD-201400027/pdf/DCPD-201400027.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201400027/html/DCPD-201400027.htm,search/pagedetails.action;jsessionid=rbtm5IGWObQUo58CbGle4jKF1az0pB6cl8TZLoH7TmkKNZTaXga6!-504246158!1602454373?browsePath=2014%2F01&granuleId=&packageId=DCPD-201400027&fromBrowse=true,DCPD-201400027,2014
DCPD-201400028  - Remarks on Expanding College Opportunity,"Addresses and Remarks. Thursday, January 16, 2014.",https://www.gpo.gov/fdsys/pkg/DCPD-201400028/pdf/DCPD-201400028.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201400028/html/DCPD-201400028.htm,search/pagedetails.action;jsessionid=rbtm5IGWObQUo58CbGle4jKF1az0pB6cl8TZLoH7TmkKNZTaXga6!-504246158!1602454373?browsePath=2014%2F01&granuleId=&packageId=DCPD-201400028&fromBrowse=true,DCPD-201400028,2014
"DCPD-201400029  - Proclamation 9078-Martin Luther King, Jr., Federal Holiday, 2014","Proclamations. Thursday, January 16, 2014.",https://www.gpo.gov/fdsys/pkg/DCPD-201400029/pdf/DCPD-201400029.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201400029/html/DCPD-201400029.htm,search/pagedetails.action;jsessionid=rbtm5IGWObQUo58CbGle4jKF1az0pB6cl8TZLoH7TmkKNZTaXga6!-504246158!1602454373?browsePath=2014%2F01&granuleId=&packageId=DCPD-201400029&fromBrowse=true,DCPD-201400029,2014
DCPD-201400030  - Remarks on United States Signals Intelligence and Electronic Surveillance Programs,"Addresses and Remarks. Friday, January 17, 2014.",https://www.gpo.gov/fdsys/pkg/DCPD-201400030/pdf/DCPD-201400030.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201400030/html/DCPD-201400030.htm,search/pagedetails.action;jsessionid=rbtm5IGWObQUo58CbGle4jKF1az0pB6cl8TZLoH7TmkKNZTaXga6!-504246158!1602454373?browsePath=2014%2F01&granuleId=&packageId=DCPD-201400030&fromBrowse=true,DCPD-201400030,2014
DCPD-201400031  - Directive on Signals Intelligence Activities,"Directives. Friday, January 17, 2014.",https://www.gpo.gov/fdsys/pkg/DCPD-201400031/pdf/DCPD-201400031.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201400031/html/DCPD-201400031.htm,search/pagedetails.action;jsessionid=rbtm5IGWObQUo58CbGle4jKF1az0pB6cl8TZLoH7TmkKNZTaXga6!-504246158!1602454373?browsePath=2014%2F01&granuleId=&packageId=DCPD-201400031&fromBrowse=true,DCPD-201400031,2014
"DCPD-201400032  - Remarks on Signing the Consolidated Appropriations Act, 2014","Bill Signings and Vetoes. Friday, January 17, 2014.",https://www.gpo.gov/fdsys/pkg/DCPD-201400032/pdf/DCPD-201400032.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201400032/html/DCPD-201400032.htm,search/pagedetails.action;jsessionid=rbtm5IGWObQUo58CbGle4jKF1az0pB6cl8TZLoH7TmkKNZTaXga6!-504246158!1602454373?browsePath=2014%2F01&granuleId=&packageId=DCPD-201400032&fromBrowse=true,DCPD-201400032,2014
DCPD-201400033  - Statement on Senator Thomas A. Coburn's Decision Not To Seek Reelection,"Statements by the President. Friday, January 17, 2014.",https://www.gpo.gov/fdsys/pkg/DCPD-201400033/pdf/DCPD-201400033.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201400033/html/DCPD-201400033.htm,search/pagedetails.action;jsessionid=rbtm5IGWObQUo58CbGle4jKF1az0pB6cl8TZLoH7TmkKNZTaXga6!-504246158!1602454373?browsePath=2014%2F01&granuleId=&packageId=DCPD-201400033&fromBrowse=true,DCPD-201400033,2014
DCPD-201400034  - Executive Order 13656-Establishment of the Afghanistan and Pakistan Strategic Partnership Office...,"Executive Orders. Friday, January 17, 2014.",https://www.gpo.gov/fdsys/pkg/DCPD-201400034/pdf/DCPD-201400034.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201400034/html/DCPD-201400034.htm,search/pagedetails.action;jsessionid=rbtm5IGWObQUo58CbGle4jKF1az0pB6cl8TZLoH7TmkKNZTaXga6!-504246158!1602454373?browsePath=2014%2F01&granuleId=&packageId=DCPD-201400034&fromBrowse=true,DCPD-201400034,2014
DCPD-201400035  - Memorandum on the Proposed Third Amendment to the Agreement for Cooperation Between the United...,"Communications to Federal Agencies. Friday, January 17, 2014.",https://www.gpo.gov/fdsys/pkg/DCPD-201400035/pdf/DCPD-201400035.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201400035/html/DCPD-201400035.htm,search/pagedetails.action;jsessionid=rbtm5IGWObQUo58CbGle4jKF1az0pB6cl8TZLoH7TmkKNZTaXga6!-504246158!1602454373?browsePath=2014%2F01&granuleId=&packageId=DCPD-201400035&fromBrowse=true,DCPD-201400035,2014
DCPD-201400036  - Letter to Congressional Leaders Regarding the Designation of Funds for Overseas Contingency...,"Communications to Congress. Friday, January 17, 2014.",https://www.gpo.gov/fdsys/pkg/DCPD-201400036/pdf/DCPD-201400036.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201400036/html/DCPD-201400036.htm,search/pagedetails.action;jsessionid=rbtm5IGWObQUo58CbGle4jKF1az0pB6cl8TZLoH7TmkKNZTaXga6!-504246158!1602454373?browsePath=2014%2F01&granuleId=&packageId=DCPD-201400036&fromBrowse=true,DCPD-201400036,2014
DCPD-201400037  - The President's Weekly Address,"Addresses and Remarks. Saturday, January 18, 2014.",https://www.gpo.gov/fdsys/pkg/DCPD-201400037/pdf/DCPD-201400037.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201400037/html/DCPD-201400037.htm,search/pagedetails.action;jsessionid=rbtm5IGWObQUo58CbGle4jKF1az0pB6cl8TZLoH7TmkKNZTaXga6!-504246158!1602454373?browsePath=2014%2F01&granuleId=&packageId=DCPD-201400037&fromBrowse=true,DCPD-201400037,2014
DCPD-201400038  - Memorandum on Delegation of Authority Under Section 1245(d)(5) of the National Defense...,"Communications to Federal Agencies. Monday, January 20, 2014.",https://www.gpo.gov/fdsys/pkg/DCPD-201400038/pdf/DCPD-201400038.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201400038/html/DCPD-201400038.htm,search/pagedetails.action;jsessionid=rbtm5IGWObQUo58CbGle4jKF1az0pB6cl8TZLoH7TmkKNZTaXga6!-504246158!1602454373?browsePath=2014%2F01&granuleId=&packageId=DCPD-201400038&fromBrowse=true,DCPD-201400038,2014
DCPD-201400039  - Notice-Continuation of the National Emergency With Respect to Terrorists Who Threaten To Disrupt...,"Notices. Tuesday, January 21, 2014.",https://www.gpo.gov/fdsys/pkg/DCPD-201400039/pdf/DCPD-201400039.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201400039/html/DCPD-201400039.htm,search/pagedetails.action;jsessionid=rbtm5IGWObQUo58CbGle4jKF1az0pB6cl8TZLoH7TmkKNZTaXga6!-504246158!1602454373?browsePath=2014%2F01&granuleId=&packageId=DCPD-201400039&fromBrowse=true,DCPD-201400039,2014
DCPD-201400040  - Letter to Congressional Leaders on Continuation of the National Emergency With Respect to...,"Communications to Congress. Tuesday, January 21, 2014.",https://www.gpo.gov/fdsys/pkg/DCPD-201400040/pdf/DCPD-201400040.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201400040/html/DCPD-201400040.htm,search/pagedetails.action;jsessionid=rbtm5IGWObQUo58CbGle4jKF1az0pB6cl8TZLoH7TmkKNZTaXga6!-504246158!1602454373?browsePath=2014%2F01&granuleId=&packageId=DCPD-201400040&fromBrowse=true,DCPD-201400040,2014
DCPD-201400041  - Remarks Prior to a Meeting With the Presidential Commission on Election Administration,"Addresses and Remarks. Wednesday, January 22, 2014.",https://www.gpo.gov/fdsys/pkg/DCPD-201400041/pdf/DCPD-201400041.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201400041/html/DCPD-201400041.htm,search/pagedetails.action;jsessionid=rbtm5IGWObQUo58CbGle4jKF1az0pB6cl8TZLoH7TmkKNZTaXga6!-504246158!1602454373?browsePath=2014%2F01&granuleId=&packageId=DCPD-201400041&fromBrowse=true,DCPD-201400041,2014
DCPD-201400042  - Remarks on Sexual Assault Prevention Efforts,"Addresses and Remarks. Wednesday, January 22, 2014.",https://www.gpo.gov/fdsys/pkg/DCPD-201400042/pdf/DCPD-201400042.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201400042/html/DCPD-201400042.htm,search/pagedetails.action;jsessionid=rbtm5IGWObQUo58CbGle4jKF1az0pB6cl8TZLoH7TmkKNZTaXga6!-504246158!1602454373?browsePath=2014%2F01&granuleId=&packageId=DCPD-201400042&fromBrowse=true,DCPD-201400042,2014
DCPD-201400043  - Memorandum Establishing a White House Task Force To Protect Students From Sexual Assault,"Communications to Federal Agencies. Wednesday, January 22, 2014.",https://www.gpo.gov/fdsys/pkg/DCPD-201400043/pdf/DCPD-201400043.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201400043/html/DCPD-201400043.htm,search/pagedetails.action;jsessionid=rbtm5IGWObQUo58CbGle4jKF1az0pB6cl8TZLoH7TmkKNZTaXga6!-504246158!1602454373?browsePath=2014%2F01&granuleId=&packageId=DCPD-201400043&fromBrowse=true,DCPD-201400043,2014
DCPD-201400044  - Statement on the 41st Anniversary of the Supreme Court Decision in Roe v. Wade,"Statements by the President. Wednesday, January 22, 2014.",https://www.gpo.gov/fdsys/pkg/DCPD-201400044/pdf/DCPD-201400044.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201400044/html/DCPD-201400044.htm,search/pagedetails.action;jsessionid=rbtm5IGWObQUo58CbGle4jKF1az0pB6cl8TZLoH7TmkKNZTaXga6!-504246158!1602454373?browsePath=2014%2F01&granuleId=&packageId=DCPD-201400044&fromBrowse=true,DCPD-201400044,2014
DCPD-201400045  - Remarks at a United States Conference of Mayors Reception,"Addresses and Remarks. Thursday, January 23, 2014.",https://www.gpo.gov/fdsys/pkg/DCPD-201400045/pdf/DCPD-201400045.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201400045/html/DCPD-201400045.htm,search/pagedetails.action;jsessionid=rbtm5IGWObQUo58CbGle4jKF1az0pB6cl8TZLoH7TmkKNZTaXga6!-504246158!1602454373?browsePath=2014%2F01&granuleId=&packageId=DCPD-201400045&fromBrowse=true,DCPD-201400045,2014
DCPD-201400046  - Statement on the Situation in South Sudan,"Statements by the President. Thursday, January 23, 2014.",https://www.gpo.gov/fdsys/pkg/DCPD-201400046/pdf/DCPD-201400046.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201400046/html/DCPD-201400046.htm,search/pagedetails.action;jsessionid=rbtm5IGWObQUo58CbGle4jKF1az0pB6cl8TZLoH7TmkKNZTaXga6!-504246158!1602454373?browsePath=2014%2F01&granuleId=&packageId=DCPD-201400046&fromBrowse=true,DCPD-201400046,2014
DCPD-201400047  - The President's Weekly Address,"Addresses and Remarks. Saturday, January 25, 2014.",https://www.gpo.gov/fdsys/pkg/DCPD-201400047/pdf/DCPD-201400047.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201400047/html/DCPD-201400047.htm,search/pagedetails.action;jsessionid=rbtm5IGWObQUo58CbGle4jKF1az0pB6cl8TZLoH7TmkKNZTaXga6!-504246158!1602454373?browsePath=2014%2F01&granuleId=&packageId=DCPD-201400047&fromBrowse=true,DCPD-201400047,2014
DCPD-201400048  - Statement on International Holocaust Remembrance Day,"Statements by the President. Monday, January 27, 2014.",https://www.gpo.gov/fdsys/pkg/DCPD-201400048/pdf/DCPD-201400048.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201400048/html/DCPD-201400048.htm,search/pagedetails.action;jsessionid=rbtm5IGWObQUo58CbGle4jKF1az0pB6cl8TZLoH7TmkKNZTaXga6!-504246158!1602454373?browsePath=2014%2F01&granuleId=&packageId=DCPD-201400048&fromBrowse=true,DCPD-201400048,2014
DCPD-201400049  - Statement on the Death of Peter Seeger,"Statements by the President. Tuesday, January 28, 2014.",https://www.gpo.gov/fdsys/pkg/DCPD-201400049/pdf/DCPD-201400049.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201400049/html/DCPD-201400049.htm,search/pagedetails.action;jsessionid=rbtm5IGWObQUo58CbGle4jKF1az0pB6cl8TZLoH7TmkKNZTaXga6!-504246158!1602454373?browsePath=2014%2F01&granuleId=&packageId=DCPD-201400049&fromBrowse=true,DCPD-201400049,2014
DCPD-201400050  - Address Before a Joint Session of the Congress on the State of the Union,"Addresses to the Nation. Tuesday, January 28, 2014.",https://www.gpo.gov/fdsys/pkg/DCPD-201400050/pdf/DCPD-201400050.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201400050/html/DCPD-201400050.htm,search/pagedetails.action;jsessionid=rbtm5IGWObQUo58CbGle4jKF1az0pB6cl8TZLoH7TmkKNZTaXga6!-504246158!1602454373?browsePath=2014%2F01&granuleId=&packageId=DCPD-201400050&fromBrowse=true,DCPD-201400050,2014
