Unnamed: 0,title,subtitle,pdf,txt,more,fileName,year
22,DCPD-201300023  - Memorandum on Tracing of Firearms in Connection With Criminal Investigations,"Communications to Federal Agencies. Wednesday, January 16, 2013.",https://www.gpo.gov/fdsys/pkg/DCPD-201300023/pdf/DCPD-201300023.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201300023/html/DCPD-201300023.htm,search/pagedetails.action;jsessionid=OqNmuTZqvWiSFXTgR8o6wz-SwxnRpY1UM7cAnOrXA1CiKbKdwONN!-1299626197!-1169817914?browsePath=2013%2F01&granuleId=&packageId=DCPD-201300023&fromBrowse=true,DCPD-201300023,2013
23,DCPD-201300024  - Letter to Congressional Leaders on Review of Title III of the Cuban Liberty and Democratic...,"Communications to Congress. Wednesday, January 16, 2013.",https://www.gpo.gov/fdsys/pkg/DCPD-201300024/pdf/DCPD-201300024.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201300024/html/DCPD-201300024.htm,search/pagedetails.action;jsessionid=OqNmuTZqvWiSFXTgR8o6wz-SwxnRpY1UM7cAnOrXA1CiKbKdwONN!-1299626197!-1169817914?browsePath=2013%2F01&granuleId=&packageId=DCPD-201300024&fromBrowse=true,DCPD-201300024,2013
24,DCPD-201300025  - Notice-Continuation of the National Emergency With Respect to Terrorists Who Threaten To Disrupt...,"Notices. Thursday, January 17, 2013.",https://www.gpo.gov/fdsys/pkg/DCPD-201300025/pdf/DCPD-201300025.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201300025/html/DCPD-201300025.htm,search/pagedetails.action;jsessionid=OqNmuTZqvWiSFXTgR8o6wz-SwxnRpY1UM7cAnOrXA1CiKbKdwONN!-1299626197!-1169817914?browsePath=2013%2F01&granuleId=&packageId=DCPD-201300025&fromBrowse=true,DCPD-201300025,2013
25,DCPD-201300026  - Letter to Congressional Leaders on Continuation of the National Emergency With Respect to...,"Communications to Congress. Thursday, January 17, 2013.",https://www.gpo.gov/fdsys/pkg/DCPD-201300026/pdf/DCPD-201300026.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201300026/html/DCPD-201300026.htm,search/pagedetails.action;jsessionid=OqNmuTZqvWiSFXTgR8o6wz-SwxnRpY1UM7cAnOrXA1CiKbKdwONN!-1299626197!-1169817914?browsePath=2013%2F01&granuleId=&packageId=DCPD-201300026&fromBrowse=true,DCPD-201300026,2013
26,"DCPD-201300027  - Proclamation 8927-Martin Luther King, Jr., Federal Holiday, 2013","Proclamations. Friday, January 18, 2013.",https://www.gpo.gov/fdsys/pkg/DCPD-201300027/pdf/DCPD-201300027.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201300027/html/DCPD-201300027.htm,search/pagedetails.action;jsessionid=OqNmuTZqvWiSFXTgR8o6wz-SwxnRpY1UM7cAnOrXA1CiKbKdwONN!-1299626197!-1169817914?browsePath=2013%2F01&granuleId=&packageId=DCPD-201300027&fromBrowse=true,DCPD-201300027,2013
27,DCPD-201300028  - The President's Weekly Address,"Addresses and Remarks. Saturday, January 19, 2013.",https://www.gpo.gov/fdsys/pkg/DCPD-201300028/pdf/DCPD-201300028.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201300028/html/DCPD-201300028.htm,search/pagedetails.action;jsessionid=OqNmuTZqvWiSFXTgR8o6wz-SwxnRpY1UM7cAnOrXA1CiKbKdwONN!-1299626197!-1169817914?browsePath=2013%2F01&granuleId=&packageId=DCPD-201300028&fromBrowse=true,DCPD-201300028,2013
28,DCPD-201300029  - Remarks at a Service Event at Burrville Elementary School,"Addresses and Remarks. Saturday, January 19, 2013.",https://www.gpo.gov/fdsys/pkg/DCPD-201300029/pdf/DCPD-201300029.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201300029/html/DCPD-201300029.htm,search/pagedetails.action;jsessionid=OqNmuTZqvWiSFXTgR8o6wz-SwxnRpY1UM7cAnOrXA1CiKbKdwONN!-1299626197!-1169817914?browsePath=2013%2F01&granuleId=&packageId=DCPD-201300029&fromBrowse=true,DCPD-201300029,2013
29,DCPD-201300030  - Statement on the Terrorist Attack in Algeria,"Statements by the President. Saturday, January 19, 2013.",https://www.gpo.gov/fdsys/pkg/DCPD-201300030/pdf/DCPD-201300030.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201300030/html/DCPD-201300030.htm,search/pagedetails.action;jsessionid=OqNmuTZqvWiSFXTgR8o6wz-SwxnRpY1UM7cAnOrXA1CiKbKdwONN!-1299626197!-1169817914?browsePath=2013%2F01&granuleId=&packageId=DCPD-201300030&fromBrowse=true,DCPD-201300030,2013
30,DCPD-201300031  - Remarks at an Inaugural Reception,"Addresses and Remarks. Sunday, January 20, 2013.",https://www.gpo.gov/fdsys/pkg/DCPD-201300031/pdf/DCPD-201300031.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201300031/html/DCPD-201300031.htm,search/pagedetails.action;jsessionid=OqNmuTZqvWiSFXTgR8o6wz-SwxnRpY1UM7cAnOrXA1CiKbKdwONN!-1299626197!-1169817914?browsePath=2013%2F01&granuleId=&packageId=DCPD-201300031&fromBrowse=true,DCPD-201300031,2013
31,DCPD-201300032  - Inaugural Address,"Addresses to the Nation. Monday, January 21, 2013.",https://www.gpo.gov/fdsys/pkg/DCPD-201300032/pdf/DCPD-201300032.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201300032/html/DCPD-201300032.htm,search/pagedetails.action;jsessionid=OqNmuTZqvWiSFXTgR8o6wz-SwxnRpY1UM7cAnOrXA1CiKbKdwONN!-1299626197!-1169817914?browsePath=2013%2F01&granuleId=&packageId=DCPD-201300032&fromBrowse=true,DCPD-201300032,2013
32,DCPD-201300033  - Remarks at an Inaugural Luncheon,"Addresses and Remarks. Monday, January 21, 2013.",https://www.gpo.gov/fdsys/pkg/DCPD-201300033/pdf/DCPD-201300033.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201300033/html/DCPD-201300033.htm,search/pagedetails.action;jsessionid=OqNmuTZqvWiSFXTgR8o6wz-SwxnRpY1UM7cAnOrXA1CiKbKdwONN!-1299626197!-1169817914?browsePath=2013%2F01&granuleId=&packageId=DCPD-201300033&fromBrowse=true,DCPD-201300033,2013
33,"DCPD-201300034  - Proclamation 8928-National Day of Hope and Resolve, 2013","Proclamations. Monday, January 21, 2013.",https://www.gpo.gov/fdsys/pkg/DCPD-201300034/pdf/DCPD-201300034.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201300034/html/DCPD-201300034.htm,search/pagedetails.action;jsessionid=OqNmuTZqvWiSFXTgR8o6wz-SwxnRpY1UM7cAnOrXA1CiKbKdwONN!-1299626197!-1169817914?browsePath=2013%2F01&granuleId=&packageId=DCPD-201300034&fromBrowse=true,DCPD-201300034,2013
34,DCPD-201300035  - Remarks at the Commander in Chief Ball,"Addresses and Remarks. Monday, January 21, 2013.",https://www.gpo.gov/fdsys/pkg/DCPD-201300035/pdf/DCPD-201300035.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201300035/html/DCPD-201300035.htm,search/pagedetails.action;jsessionid=OqNmuTZqvWiSFXTgR8o6wz-SwxnRpY1UM7cAnOrXA1CiKbKdwONN!-1299626197!-1169817914?browsePath=2013%2F01&granuleId=&packageId=DCPD-201300035&fromBrowse=true,DCPD-201300035,2013
35,DCPD-201300036  - Statement on the 40th Anniversary of the Supreme Court Decision in Roe v. Wade,"Statements by the President. Tuesday, January 22, 2013.",https://www.gpo.gov/fdsys/pkg/DCPD-201300036/pdf/DCPD-201300036.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201300036/html/DCPD-201300036.htm,search/pagedetails.action;jsessionid=OqNmuTZqvWiSFXTgR8o6wz-SwxnRpY1UM7cAnOrXA1CiKbKdwONN!-1299626197!-1169817914?browsePath=2013%2F01&granuleId=&packageId=DCPD-201300036&fromBrowse=true,DCPD-201300036,2013
36,DCPD-201300037  - Statement on the Resignation of Ronald Kirk as United States Trade Representative,"Resignations and Retirements. Tuesday, January 22, 2013.",https://www.gpo.gov/fdsys/pkg/DCPD-201300037/pdf/DCPD-201300037.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201300037/html/DCPD-201300037.htm,search/pagedetails.action;jsessionid=OqNmuTZqvWiSFXTgR8o6wz-SwxnRpY1UM7cAnOrXA1CiKbKdwONN!-1299626197!-1169817914?browsePath=2013%2F01&granuleId=&packageId=DCPD-201300037&fromBrowse=true,DCPD-201300037,2013
37,DCPD-201300038  - Remarks at the Staff Inaugural Ball,"Addresses and Remarks. Tuesday, January 22, 2013.",https://www.gpo.gov/fdsys/pkg/DCPD-201300038/pdf/DCPD-201300038.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201300038/html/DCPD-201300038.htm,search/pagedetails.action;jsessionid=OqNmuTZqvWiSFXTgR8o6wz-SwxnRpY1UM7cAnOrXA1CiKbKdwONN!-1299626197!-1169817914?browsePath=2013%2F01&granuleId=&packageId=DCPD-201300038&fromBrowse=true,DCPD-201300038,2013
38,DCPD-201300039  - Statement on the Opening of Combat Units in the U. S. Armed Forces to Women,"Statements by the President. Thursday, January 24, 2013.",https://www.gpo.gov/fdsys/pkg/DCPD-201300039/pdf/DCPD-201300039.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201300039/html/DCPD-201300039.htm,search/pagedetails.action;jsessionid=OqNmuTZqvWiSFXTgR8o6wz-SwxnRpY1UM7cAnOrXA1CiKbKdwONN!-1299626197!-1169817914?browsePath=2013%2F01&granuleId=&packageId=DCPD-201300039&fromBrowse=true,DCPD-201300039,2013
39,DCPD-201300040  - Remarks on the Nomination of Mary Jo White To Be Chair of the Security and Exchange Commission...,"Appointments and Nominations. Thursday, January 24, 2013.",https://www.gpo.gov/fdsys/pkg/DCPD-201300040/pdf/DCPD-201300040.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201300040/html/DCPD-201300040.htm,search/pagedetails.action;jsessionid=OqNmuTZqvWiSFXTgR8o6wz-SwxnRpY1UM7cAnOrXA1CiKbKdwONN!-1299626197!-1169817914?browsePath=2013%2F01&granuleId=&packageId=DCPD-201300040&fromBrowse=true,DCPD-201300040,2013
40,DCPD-201300041  - Statement on Procedural Rule Changes in the Senate,"Statements by the President. Thursday, January 24, 2013.",https://www.gpo.gov/fdsys/pkg/DCPD-201300041/pdf/DCPD-201300041.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201300041/html/DCPD-201300041.htm,search/pagedetails.action;jsessionid=OqNmuTZqvWiSFXTgR8o6wz-SwxnRpY1UM7cAnOrXA1CiKbKdwONN!-1299626197!-1169817914?browsePath=2013%2F01&granuleId=&packageId=DCPD-201300041&fromBrowse=true,DCPD-201300041,2013
41,DCPD-201300042  - Remarks on the Appointment of Denis R. McDonough as White House Chief of Staff,"Appointments and Nominations. Friday, January 25, 2013.",https://www.gpo.gov/fdsys/pkg/DCPD-201300042/pdf/DCPD-201300042.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201300042/html/DCPD-201300042.htm,search/pagedetails.action;jsessionid=OqNmuTZqvWiSFXTgR8o6wz-SwxnRpY1UM7cAnOrXA1CiKbKdwONN!-1299626197!-1169817914?browsePath=2013%2F01&granuleId=&packageId=DCPD-201300042&fromBrowse=true,DCPD-201300042,2013
42,DCPD-201300043  - Statement on the Resignation of Christopher P. Lu as Assistant to the President and Cabinet...,"Resignations and Retirements. Friday, January 25, 2013.",https://www.gpo.gov/fdsys/pkg/DCPD-201300043/pdf/DCPD-201300043.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201300043/html/DCPD-201300043.htm,search/pagedetails.action;jsessionid=OqNmuTZqvWiSFXTgR8o6wz-SwxnRpY1UM7cAnOrXA1CiKbKdwONN!-1299626197!-1169817914?browsePath=2013%2F01&granuleId=&packageId=DCPD-201300043&fromBrowse=true,DCPD-201300043,2013
43,DCPD-201300044  - Memorandum on Rulemaking Concerning the Standards for Designating Positions in the Competitive...,"Communications to Federal Agencies. Friday, January 25, 2013.",https://www.gpo.gov/fdsys/pkg/DCPD-201300044/pdf/DCPD-201300044.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201300044/html/DCPD-201300044.htm,search/pagedetails.action;jsessionid=OqNmuTZqvWiSFXTgR8o6wz-SwxnRpY1UM7cAnOrXA1CiKbKdwONN!-1299626197!-1169817914?browsePath=2013%2F01&granuleId=&packageId=DCPD-201300044&fromBrowse=true,DCPD-201300044,2013
44,DCPD-201300045  - The President's Weekly Address,"Addresses and Remarks. Saturday, January 26, 2013.",https://www.gpo.gov/fdsys/pkg/DCPD-201300045/pdf/DCPD-201300045.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201300045/html/DCPD-201300045.htm,search/pagedetails.action;jsessionid=OqNmuTZqvWiSFXTgR8o6wz-SwxnRpY1UM7cAnOrXA1CiKbKdwONN!-1299626197!-1169817914?browsePath=2013%2F01&granuleId=&packageId=DCPD-201300045&fromBrowse=true,DCPD-201300045,2013
45,DCPD-201300046  - Statement on Senator Thomas R. Harkin's Decision Not To Seek Reelection,"Statements by the President. Saturday, January 26, 2013.",https://www.gpo.gov/fdsys/pkg/DCPD-201300046/pdf/DCPD-201300046.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201300046/html/DCPD-201300046.htm,search/pagedetails.action;jsessionid=OqNmuTZqvWiSFXTgR8o6wz-SwxnRpY1UM7cAnOrXA1CiKbKdwONN!-1299626197!-1169817914?browsePath=2013%2F01&granuleId=&packageId=DCPD-201300046&fromBrowse=true,DCPD-201300046,2013
46,DCPD-201300047  - Statement on International Holocaust Remembrance Day,"Statements by the President. Sunday, January 27, 2013.",https://www.gpo.gov/fdsys/pkg/DCPD-201300047/pdf/DCPD-201300047.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201300047/html/DCPD-201300047.htm,search/pagedetails.action;jsessionid=OqNmuTZqvWiSFXTgR8o6wz-SwxnRpY1UM7cAnOrXA1CiKbKdwONN!-1299626197!-1169817914?browsePath=2013%2F01&granuleId=&packageId=DCPD-201300047&fromBrowse=true,DCPD-201300047,2013
47,DCPD-201300048  - Remarks Prior to a Meeting With Law Enforcement Officials,"Addresses and Remarks. Monday, January 28, 2013.",https://www.gpo.gov/fdsys/pkg/DCPD-201300048/pdf/DCPD-201300048.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201300048/html/DCPD-201300048.htm,search/pagedetails.action;jsessionid=OqNmuTZqvWiSFXTgR8o6wz-SwxnRpY1UM7cAnOrXA1CiKbKdwONN!-1299626197!-1169817914?browsePath=2013%2F01&granuleId=&packageId=DCPD-201300048&fromBrowse=true,DCPD-201300048,2013
48,DCPD-201300049  - Remarks Honoring the 2012 National Basketball Association Champion Miami Heat,"Addresses and Remarks. Monday, January 28, 2013.",https://www.gpo.gov/fdsys/pkg/DCPD-201300049/pdf/DCPD-201300049.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201300049/html/DCPD-201300049.htm,search/pagedetails.action;jsessionid=OqNmuTZqvWiSFXTgR8o6wz-SwxnRpY1UM7cAnOrXA1CiKbKdwONN!-1299626197!-1169817914?browsePath=2013%2F01&granuleId=&packageId=DCPD-201300049&fromBrowse=true,DCPD-201300049,2013
